SiteID,104686,Site Timezone,-5,Data Timezone,-5,,,,,
Longitude,-76.021698,,,,,,,,,
Latitude,43.116604,,,,,,,,,
Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2010,10,5,4,55,0.071,5.767,2.966,283.304,100538.64,1.22
2010,10,5,5,0,0.072,2.9,2.978,283.274,100540.472,1.22
2010,10,5,5,5,0.067,1.674,2.926,283.234,100533.152,1.22
2010,10,5,5,10,0.041,2.509,2.612,283.173,100536.816,1.221
2010,10,5,5,15,0.037,2.69,2.554,283.118,100534.064,1.221
2010,10,5,5,20,0.038,2.596,2.575,283.06,100536.816,1.221
2010,10,5,5,25,0.045,1.602,2.661,283.005,100534.064,1.221
2010,10,5,5,30,0.054,359.549,2.767,282.95,100533.152,1.221
2010,10,5,5,35,0.056,358.71,2.786,282.914,100531.32,1.221
2010,10,5,5,40,0.045,357.651,2.657,282.886,100534.976,1.222
2010,10,5,5,45,0.049,354.872,2.7,282.859,100532.232,1.222
2010,10,5,5,50,0.058,354.608,2.807,282.828,100531.32,1.222
2010,10,5,5,55,0.061,353.36,2.844,282.804,100530.4,1.222
2010,10,5,6,0,0.067,351.206,2.92,282.789,100534.976,1.222
2010,10,5,6,5,0.074,350.299,3.012,282.779,100540.472,1.222
2010,10,5,6,10,0.075,349.717,3.021,282.779,100544.136,1.222
2010,10,5,6,15,0.06,349.212,2.835,282.789,100544.136,1.222
2010,10,5,6,20,0.058,351.728,2.81,282.795,100536.816,1.221
2010,10,5,6,25,0.061,353.501,2.844,282.801,100535.896,1.221
2010,10,5,6,30,0.057,354.484,2.804,282.81,100533.152,1.221
2010,10,5,6,35,0.056,358.296,2.789,282.828,100533.152,1.221
2010,10,5,6,40,0.059,1.152,2.822,282.834,100520.336,1.22
2010,10,5,6,45,0.039,5.234,2.587,282.847,100517.584,1.22
2010,10,5,6,50,0.041,6.079,2.603,282.847,100517.584,1.22
2010,10,5,6,55,0.04,6.206,2.59,282.862,100516.672,1.22
2010,10,5,7,0,0.041,5.656,2.612,282.88,100516.672,1.22
2010,10,5,7,5,0.039,6.803,2.578,282.923,100516.664,1.219
2010,10,5,7,10,0.047,11.164,2.685,282.962,100513.008,1.219
2010,10,5,7,15,0.051,14.317,2.728,283.011,100518.496,1.219
2010,10,5,7,20,0.046,19.716,2.667,283.045,100523.992,1.219
2010,10,5,7,25,0.039,20.939,2.581,283.075,100521.24,1.219
2010,10,5,7,30,0.025,17.573,2.407,283.106,100509.344,1.219
2010,10,5,7,35,0.023,23.216,2.386,283.243,100514.832,1.219
2010,10,5,7,40,0.009,30.857,2.218,283.286,100520.336,1.219
2010,10,5,7,45,0.002,29.782,2.129,283.319,100516.672,1.219
2010,10,5,7,50,0.006,25.373,2.184,283.39,100512.096,1.218
2010,10,5,7,55,0,37.125,2.041,283.405,100517.584,1.218
2010,10,5,8,0,0.018,47.794,2.331,283.42,100524.912,1.218
2010,10,5,8,5,0,51.685,2.047,283.381,100525.824,1.218
2010,10,5,8,10,0,26.063,2.105,283.405,100514.832,1.218
2010,10,5,8,15,0.018,29.296,2.325,283.454,100507.512,1.218
2010,10,5,8,20,0.023,53.386,2.386,283.585,100525.832,1.218
2010,10,5,8,25,0.027,44.634,2.441,283.585,100513.008,1.218
2010,10,5,8,30,0.02,56.289,2.355,283.57,100530.408,1.219
2010,10,5,8,35,0,54.165,2.068,283.631,100532.232,1.219
2010,10,5,8,40,0,47.274,1.992,283.597,100528.568,1.219
2010,10,5,8,45,0,32.701,2.087,283.634,100520.336,1.219
2010,10,5,8,50,0,43.078,1.882,283.689,100532.232,1.219
2010,10,5,8,55,0.006,36.526,2.184,283.716,100525.824,1.219
2010,10,5,9,0,0.018,26.579,2.328,283.793,100529.488,1.219
2010,10,5,9,5,0.026,23.703,2.419,283.893,100524.904,1.219
2010,10,5,9,10,0.001,27.434,2.123,283.963,100524.912,1.219
2010,10,5,9,15,0,36.185,2.035,284.006,100525.832,1.219
2010,10,5,9,20,0,32.593,1.919,284.064,100521.248,1.219
2010,10,5,9,25,0,26.981,1.785,284.128,100522.16,1.219
2010,10,5,9,30,0.009,20.58,2.218,284.208,100520.328,1.219
2010,10,5,9,35,0.016,10.639,2.3,284.229,100506.6,1.219
2010,10,5,9,40,0.007,20.642,2.194,284.308,100507.512,1.219
2010,10,5,9,45,0.001,30.217,2.123,284.348,100504.768,1.218
2010,10,5,9,50,0.002,27.409,2.133,284.595,100507.512,1.218
2010,10,5,9,55,0,28.59,2.09,284.732,100504.768,1.218
2010,10,5,10,0,0,32.044,2.05,284.821,100497.448,1.218
2010,10,5,10,5,0.004,37.606,2.154,285.019,100491.944,1.218
2010,10,5,10,10,0,33.069,2.111,285.108,100489.2,1.217
2010,10,5,10,15,0.006,37.139,2.185,285.184,100484.624,1.217
2010,10,5,10,20,0.032,38.074,2.496,284.961,100477.304,1.217
2010,10,5,10,25,0.016,28.633,2.31,284.98,100475.472,1.216
2010,10,5,10,30,0.006,19.537,2.178,284.983,100459.904,1.216
2010,10,5,10,35,0.016,32.942,2.307,285.135,100452.584,1.216
2010,10,5,10,40,0.008,37.056,2.212,285.132,100464.488,1.216
2010,10,5,10,45,0.005,33.348,2.172,285.126,100458.992,1.216
2010,10,5,10,50,0.01,35.245,2.233,285.102,100449.832,1.216
2010,10,5,10,55,0,36.285,2.026,285.123,100449.832,1.216
2010,10,5,11,0,0,38.2,1.934,285.135,100447.088,1.216
2010,10,5,11,5,0,30.424,1.831,285.181,100444.336,1.216
2010,10,5,11,10,0,6.108,1.776,285.187,100415.96,1.216
2010,10,5,11,15,0,19.491,1.852,285.178,100432.44,1.216
2010,10,5,11,20,0,31.423,1.803,285.016,100451.664,1.216
2010,10,5,11,25,0,25.845,1.736,284.995,100430.6,1.216
2010,10,5,11,30,0,8.148,1.605,284.986,100417.792,1.216
2010,10,5,11,35,0,7.275,1.431,285.12,100418.704,1.216
2010,10,5,11,40,0,19.111,1.477,285.157,100415.048,1.216
2010,10,5,11,45,0,8.951,1.477,285.154,100418.712,1.216
2010,10,5,11,50,0,5.815,1.324,285.096,100422.368,1.216
2010,10,5,11,55,0,19.6,1.586,285.108,100416.872,1.216
2010,10,5,12,0,0,7.191,1.577,285.117,100404.056,1.215
2010,10,5,12,5,0,351.09,1.684,285.221,100396.728,1.215
2010,10,5,12,10,0,352.394,1.666,285.224,100405.888,1.215
2010,10,5,12,15,0,9.94,1.361,285.23,100407.72,1.215
2010,10,5,12,20,0,349.519,1.19,285.218,100407.712,1.215
2010,10,5,12,25,0,338.303,1.379,285.215,100404.968,1.215
2010,10,5,12,30,0,351.439,1.406,285.215,100400.392,1.215
2010,10,5,12,35,0,18.711,1.351,285.099,100407.72,1.216
2010,10,5,12,40,0,347.847,1.501,285.065,100399.48,1.215
2010,10,5,12,45,0.006,323.822,2.185,284.977,100388.496,1.216
2010,10,5,12,50,0.034,329.641,2.529,284.894,100392.152,1.216
2010,10,5,12,55,0.008,337.474,2.203,284.821,100384.832,1.216
2010,10,5,13,0,0.021,328.134,2.362,284.748,100385.744,1.217
2010,10,5,13,5,0.06,320.185,2.835,284.617,100378.416,1.217
2010,10,5,13,10,0.016,334.88,2.31,284.559,100398.56,1.218
2010,10,5,13,15,0.03,323.272,2.468,284.486,100367.44,1.218
2010,10,5,13,20,0.033,324.053,2.514,284.415,100364.696,1.218
2010,10,5,13,25,0.03,330.089,2.468,284.397,100378.424,1.218
2010,10,5,13,30,0.049,315.807,2.71,284.366,100358.28,1.218
2010,10,5,13,35,0.027,322.641,2.432,284.379,100363.776,1.218
2010,10,5,13,40,0.011,328.991,2.243,284.382,100386.656,1.218
2010,10,5,13,45,0.08,310.104,3.088,284.324,100348.208,1.218
2010,10,5,13,50,0.006,325.694,2.185,284.318,100387.576,1.219
2010,10,5,13,55,0.042,315.643,2.621,284.254,100369.264,1.218
2010,10,5,14,0,0.056,313.544,2.795,284.202,100370.176,1.219
2010,10,5,14,5,0.046,320.316,2.667,284.147,100377.504,1.219
2010,10,5,14,10,0.116,310.818,3.195,284.061,100357.36,1.219
2010,10,5,14,15,0.08,316.745,3.076,284.009,100353.704,1.219
2010,10,5,14,20,0.071,320.118,2.978,283.979,100364.688,1.219
2010,10,5,14,25,0.066,317.58,2.908,283.961,100360.112,1.219
2010,10,5,14,30,0.062,317.157,2.865,283.948,100352.784,1.219
2010,10,5,14,35,0.328,312.651,3.488,283.899,100328.984,1.219
2010,10,5,14,40,0.04,316.861,2.597,283.93,100358.272,1.219
2010,10,5,14,45,0.171,314.119,3.271,283.906,100323.496,1.219
2010,10,5,14,50,0.058,314.717,2.816,283.933,100337.224,1.219
2010,10,5,14,55,0.054,313.305,2.767,283.93,100336.304,1.219
2010,10,5,15,0,0.038,316.558,2.569,283.939,100342.712,1.219
2010,10,5,15,5,0.032,315.998,2.502,283.921,100338.136,1.218
2010,10,5,15,10,0.058,309.345,2.81,283.89,100322.568,1.218
2010,10,5,15,15,0.007,326.044,2.197,283.933,100339.968,1.218
2010,10,5,15,20,0,330.433,1.971,283.921,100355.52,1.218
2010,10,5,15,25,0.033,308.592,2.508,283.893,100317.088,1.217
2010,10,5,15,30,0,305.353,1.748,283.912,100332.64,1.217
2010,10,5,15,35,0.013,313.343,2.267,283.845,100301.512,1.217
2010,10,5,15,40,0,327.023,1.556,283.863,100347.288,1.218
2010,10,5,15,45,0,312.892,2.111,283.845,100317.08,1.217
2010,10,5,15,50,0.02,319.694,2.349,283.826,100306.096,1.216
2010,10,5,15,55,0,320.509,1.647,283.845,100317.088,1.217
2010,10,5,16,0,0,318.478,1.458,283.845,100320.744,1.216
2010,10,5,16,5,0.046,319.482,2.667,283.799,100307,1.216
2010,10,5,16,10,0.055,331.172,2.776,283.814,100325.32,1.216
2010,10,5,16,15,0.028,309.192,2.456,283.799,100311.584,1.216
2010,10,5,16,20,0.042,311.123,2.624,283.774,100307.928,1.216
2010,10,5,16,25,0,310.221,1.983,283.78,100330.816,1.217
2010,10,5,16,30,0.008,319.268,2.212,283.774,100330.816,1.217
2010,10,5,16,35,0.036,316.152,2.551,283.793,100299.688,1.216
2010,10,5,16,40,0.033,312.598,2.517,283.808,100290.528,1.215
2010,10,5,16,45,0.016,321.677,2.304,283.82,100297.848,1.215
2010,10,5,16,50,0.055,320.309,2.78,283.814,100285.952,1.215
2010,10,5,16,55,0,333.247,1.947,283.845,100317.08,1.215
2010,10,5,17,0,0,332.235,2.053,283.838,100304.264,1.215
2010,10,5,17,5,0,317.943,1.916,283.823,100304.256,1.215
2010,10,5,17,10,0.013,334.843,2.264,283.829,100321.656,1.215
2010,10,5,17,15,0.028,336.284,2.453,283.829,100306.096,1.214
2010,10,5,17,20,0,336.906,1.882,283.838,100316.168,1.215
2010,10,5,17,25,0.018,332.513,2.325,283.848,100303.344,1.214
2010,10,5,17,30,0.002,337.701,2.136,283.851,100311.584,1.215
2010,10,5,17,35,0,339.317,1.934,283.884,100312.496,1.215
2010,10,5,17,40,0,350.311,1.849,283.887,100321.648,1.215
2010,10,5,17,45,0.005,348.995,2.166,283.89,100317.08,1.215
2010,10,5,17,50,0,330.326,1.776,283.887,100296.024,1.214
2010,10,5,17,55,0,9.34,1.666,283.872,100318.904,1.215
2010,10,5,18,0,0,353.126,1.959,283.869,100301.512,1.214
2010,10,5,18,5,0,344.549,1.815,283.875,100303.352,1.214
2010,10,5,18,10,0,357.653,1.33,283.866,100307.008,1.214
2010,10,5,18,15,0,16.544,1.534,283.86,100312.496,1.214
2010,10,5,18,20,0,357.894,1.73,283.86,100291.448,1.214
2010,10,5,18,25,0,17.417,1.4,283.866,100307.008,1.214
2010,10,5,18,30,0,26.13,1.834,283.863,100315.248,1.214
2010,10,5,18,35,0,27.085,1.721,283.866,100307.92,1.214
2010,10,5,18,40,0,31.784,1.727,283.872,100300.6,1.213
2010,10,5,18,45,0,39.382,1.794,283.875,100308.832,1.213
2010,10,5,18,50,0,42.891,1.852,283.866,100304.256,1.213
2010,10,5,18,55,0,41.481,1.669,283.863,100285.032,1.213
2010,10,5,19,0,0,44.61,1.751,283.863,100288.696,1.213
2010,10,5,19,5,0,38.427,1.705,283.863,100287.784,1.213
2010,10,5,19,10,0,39.619,1.916,283.863,100288.696,1.213
2010,10,5,19,15,0,41.008,2.078,283.866,100294.184,1.213
2010,10,5,19,20,0,38.172,1.946,283.86,100294.184,1.213
2010,10,5,19,25,0.002,39.775,2.139,283.866,100294.184,1.213
2010,10,5,19,30,0.016,42.644,2.31,283.869,100288.696,1.213
2010,10,5,19,35,0.004,45.736,2.157,283.89,100281.376,1.212
2010,10,5,19,40,0.005,48.768,2.172,283.899,100289.608,1.212
2010,10,5,19,45,0.015,50.554,2.291,283.906,100285.952,1.212
2010,10,5,19,50,0.034,49.895,2.532,283.918,100280.456,1.212
2010,10,5,19,55,0.058,47.066,2.816,283.927,100291.448,1.212
2010,10,5,20,0,0.052,47.857,2.749,283.939,100285.952,1.212
2010,10,5,20,5,0.06,51.362,2.85,283.954,100280.456,1.212
2010,10,5,20,10,0.077,54.691,3.045,283.964,100289.608,1.212
2010,10,5,20,15,0.075,59.58,3.024,283.979,100285.04,1.212
2010,10,5,20,20,0.078,63.327,3.066,283.994,100285.952,1.212
2010,10,5,20,25,0.073,65.327,3.005,283.982,100285.032,1.212
2010,10,5,20,30,0.077,66.432,3.051,283.979,100291.448,1.212
2010,10,5,20,35,0.16,67.426,3.262,283.991,100295.112,1.212
2010,10,5,20,40,0.248,69.244,3.384,284,100290.528,1.212
2010,10,5,20,45,0.352,69.837,3.527,284.006,100293.272,1.212
2010,10,5,20,50,0.416,70.228,3.616,284.018,100285.952,1.212
2010,10,5,20,55,0.506,70.348,3.741,284.022,100289.608,1.212
2010,10,5,21,0,0.482,72.167,3.707,284.022,100285.032,1.212
2010,10,5,21,5,0.42,72.92,3.622,284.012,100285.032,1.212
2010,10,5,21,10,0.427,72.969,3.631,284.003,100288.696,1.212
2010,10,5,21,15,0.394,74.524,3.585,284.003,100282.288,1.212
2010,10,5,21,20,0.367,76.892,3.549,283.997,100276.8,1.212
2010,10,5,21,25,0.425,78.54,3.628,284,100281.376,1.212
2010,10,5,21,30,0.478,79.336,3.701,284,100275.872,1.212
2010,10,5,21,35,0.557,79.463,3.811,284,100268.552,1.212
2010,10,5,21,40,0.542,81.094,3.79,284,100263.064,1.212
2010,10,5,21,45,0.451,83.83,3.664,284.003,100263.976,1.212
2010,10,5,21,50,0.354,85.346,3.53,284.031,100259.4,1.213
2010,10,5,21,55,0.367,86.252,3.548,284.046,100254.824,1.213
2010,10,5,22,0,0.323,88.707,3.487,284.058,100251.16,1.213
2010,10,5,22,5,0.378,90.498,3.564,284.07,100250.24,1.213
2010,10,5,22,10,0.376,92.893,3.561,284.08,100235.592,1.212
2010,10,5,22,15,0.228,95.008,3.356,284.125,100233.76,1.212
2010,10,5,22,20,0.206,96.469,3.326,284.156,100237.424,1.212
2010,10,5,22,25,0.211,98.029,3.332,284.165,100233.768,1.212
2010,10,5,22,30,0.114,99.978,3.198,284.186,100229.184,1.212
2010,10,5,22,35,0.08,99.692,3.085,284.211,100225.52,1.212
2010,10,5,22,40,0.06,98.868,2.844,284.22,100224.608,1.212
2010,10,5,22,45,0.046,97.17,2.67,284.226,100230.104,1.212
2010,10,5,22,50,0.038,96.318,2.581,284.235,100225.52,1.212
2010,10,5,22,55,0.04,95.313,2.606,284.241,100217.28,1.212
2010,10,5,23,0,0.041,95.873,2.615,284.247,100207.208,1.212
2010,10,5,23,5,0.05,95.884,2.719,284.26,100208.128,1.212
2010,10,5,23,10,0.058,97.246,2.823,284.272,100198.968,1.211
2010,10,5,23,15,0.062,98.537,2.865,284.29,100192.56,1.211
2010,10,5,23,20,0.075,97.812,3.027,284.281,100188.896,1.211
2010,10,5,23,25,0.085,97.565,3.155,284.308,100190.736,1.211
2010,10,5,23,30,0.17,98.597,3.277,284.314,100188.896,1.211
2010,10,5,23,35,0.303,97.499,3.46,284.048,100191.648,1.211
2010,10,5,23,40,0.404,96.691,3.601,284.033,100186.16,1.211
2010,10,5,23,45,0.486,97.362,3.714,284.015,100181.576,1.211
2010,10,5,23,50,0.594,97.521,3.863,282.108,100180.656,1.211
2010,10,5,23,55,0.742,98.488,4.068,282.035,100177,1.212
2010,10,6,0,0,0.997,97.927,4.333,281.955,100177,1.212
2010,10,6,0,5,1.362,97.175,4.626,281.827,100166.928,1.211
2010,10,6,0,10,1.711,95.439,4.907,281.733,100155.936,1.211
2010,10,6,0,15,1.886,93.621,5.047,281.647,100151.36,1.211
2010,10,6,0,20,1.952,91.237,5.099,281.525,100156.848,1.211
2010,10,6,0,25,2.039,89.496,5.17,281.467,100156.848,1.211
2010,10,6,0,30,2.153,88.721,5.261,281.421,100151.36,1.211
2010,10,6,0,35,2.337,87.826,5.368,281.36,100153.192,1.211
2010,10,6,0,40,2.621,87.073,5.53,281.327,100156.848,1.211
2010,10,6,0,45,2.707,87.744,5.578,281.29,100157.776,1.211
2010,10,6,0,50,2.787,88.002,5.624,281.238,100158.688,1.211
2010,10,6,0,55,2.953,87.607,5.719,281.171,100156.856,1.211
2010,10,6,1,0,3.147,88.057,5.829,281.086,100160.512,1.211
2010,10,6,1,5,3.639,88.513,6.109,280.964,100155.024,1.211
2010,10,6,1,10,4.389,88.167,6.485,280.848,100149.528,1.211
2010,10,6,1,15,4.96,87.908,6.732,280.722,100147.704,1.211
2010,10,6,1,20,5.362,87.216,6.906,280.576,100149.528,1.21
2010,10,6,1,25,5.771,86.98,7.083,280.482,100150.448,1.21
2010,10,6,1,30,6.193,87.063,7.266,280.399,100147.704,1.21
2010,10,6,1,35,6.527,86.59,7.403,281.955,100145.864,1.21
2010,10,6,1,40,6.679,85.915,7.455,281.901,100142.208,1.21
2010,10,6,1,45,6.884,85.535,7.525,281.846,100139.464,1.21
2010,10,6,1,50,7.053,84.481,7.583,281.845,100142.208,1.21
2010,10,6,1,55,7.188,83.053,7.629,281.799,100146.784,1.21
2010,10,6,2,0,7.322,82.037,7.675,281.757,100143.128,1.21
2010,10,6,2,5,7.659,81.603,7.791,281.275,100144.04,1.21
2010,10,6,2,10,7.722,81.004,7.812,281.36,100149.528,1.21
2010,10,6,2,15,7.874,80.037,7.864,281.43,100147.704,1.211
2010,10,6,2,20,8.141,79.339,7.956,281.641,100133.968,1.211
2010,10,6,2,25,8.221,78.532,7.983,281.729,100120.232,1.211
2010,10,6,2,30,8.064,78.241,7.928,281.797,100118.408,1.211
2010,10,6,2,35,7.693,78.252,7.8,280.591,100125.728,1.211
2010,10,6,2,40,7.268,77.609,7.654,280.512,100124.816,1.212
2010,10,6,2,45,6.834,76.099,7.504,281.064,100115.656,1.212
2010,10,6,2,50,6.502,74.753,7.388,281.589,100115.656,1.213
2010,10,6,2,55,6.907,74.033,7.525,281.671,100114.744,1.214
2010,10,6,3,0,7.436,75.137,7.705,281.742,100115.656,1.215
2010,10,6,3,5,7.509,75.928,7.729,281.583,100117.496,1.215
2010,10,6,3,10,7.246,76.169,7.638,281.455,100115.656,1.216
2010,10,6,3,15,6.732,77.257,7.461,281.269,100110.168,1.216
2010,10,6,3,20,5.907,79.296,7.128,281.861,100109.248,1.217
2010,10,6,3,25,5.237,80.581,6.838,281.879,100109.248,1.218
2010,10,6,3,30,4.686,81.383,6.6,281.821,100110.168,1.218
2010,10,6,3,35,4.028,83.003,6.317,281.815,100108.328,1.218
2010,10,6,3,40,3.762,86.03,6.167,281.775,100102.832,1.218
2010,10,6,3,45,3.602,87.244,6.076,281.745,100095.512,1.219
2010,10,6,3,50,3.559,85.932,6.051,281.794,100090.016,1.219
2010,10,6,3,55,3.892,84.696,6.24,281.837,100097.344,1.218
2010,10,6,4,0,4.404,84.784,6.478,281.879,100102.832,1.218
2010,10,6,4,5,5.327,85.865,6.878,280.841,100095.512,1.217
2010,10,6,4,10,5.911,87.227,7.131,280.765,100094.592,1.216
2010,10,6,4,15,6.534,88.111,7.394,280.686,100101.008,1.216
2010,10,6,4,20,7.08,87.54,7.583,280.643,100097.344,1.215
2010,10,6,4,25,7.597,88.92,7.76,280.552,100095.504,1.215
2010,10,6,4,30,7.476,90.178,7.717,280.475,100101.008,1.215
2010,10,6,4,35,6.372,92.403,7.33,281.65,100111.992,1.217
2010,10,6,4,40,6.063,92.518,7.195,282.056,100099.168,1.217
2010,10,6,4,45,6.387,91.348,7.336,282.269,100092.768,1.217
2010,10,6,4,50,6.109,92.216,7.217,282.508,100095.504,1.216
2010,10,6,4,55,5.52,92.046,6.964,282.672,100096.424,1.216
2010,10,6,5,0,5.478,89.568,6.945,282.737,100101.008,1.216
2010,10,6,5,5,6.255,86.986,7.281,280.39,100102.832,1.216
2010,10,6,5,10,7.099,86.92,7.589,280.225,100096.432,1.215
2010,10,6,5,15,7.616,87.459,7.766,280.091,100095.512,1.215
2010,10,6,5,20,7.589,87.569,7.754,282.41,100079.04,1.216
2010,10,6,5,25,7.521,88.679,7.73,282.633,100085.448,1.217
2010,10,6,5,30,7.473,90.799,7.715,282.783,100090.024,1.216
2010,10,6,5,35,7.744,90.651,7.809,280.558,100091.848,1.215
2010,10,6,5,40,8.147,89.234,7.95,280.506,100088.184,1.214
2010,10,6,5,45,8.091,88.311,7.931,280.802,100088.184,1.214
2010,10,6,5,50,7.716,88.882,7.803,280.735,100088.184,1.214
2010,10,6,5,55,7.637,89.184,7.776,281.204,100087.272,1.214
2010,10,6,6,0,7.691,89.283,7.794,281.378,100082.696,1.214
2010,10,6,6,5,7.763,89.909,7.818,281.317,100077.2,1.214
2010,10,6,6,10,8.29,90.656,7.998,281.464,100076.288,1.214
2010,10,6,6,15,8.967,91.359,8.23,281.506,100070.8,1.215
2010,10,6,6,20,9.405,89.525,8.38,281.583,100071.712,1.215
2010,10,6,6,25,9.326,88.223,8.352,281.574,100079.944,1.215
2010,10,6,6,30,9.379,88.739,8.371,281.534,100079.944,1.215
2010,10,6,6,35,9.562,90.007,8.435,281.562,100068.048,1.215
2010,10,6,6,40,9.497,91.414,8.413,281.519,100053.4,1.214
2010,10,6,6,45,9.22,92.463,8.319,281.409,100050.648,1.214
2010,10,6,6,50,8.803,92.969,8.175,281.714,100046.984,1.214
2010,10,6,6,55,8.298,92.601,8.002,281.656,100046.072,1.214
2010,10,6,7,0,7.775,91.36,7.822,281.586,100043.328,1.215
2010,10,6,7,5,6.961,89.41,7.541,282.184,100044.24,1.215
2010,10,6,7,10,6.651,87.849,7.434,282.279,100046.072,1.216
2010,10,6,7,15,6.784,87.13,7.48,282.343,100045.16,1.216
2010,10,6,7,20,6.757,88.816,7.47,282.938,100037.832,1.216
2010,10,6,7,25,6.8,90.238,7.486,283.118,100032.336,1.215
2010,10,6,7,30,7.182,91.227,7.617,283.191,100031.424,1.215
2010,10,6,7,35,8.293,91.996,7.998,283.402,100025.016,1.215
2010,10,6,7,40,9.091,91.677,8.273,283.426,100015.856,1.214
2010,10,6,7,45,9.55,90.952,8.432,283.494,100018.6,1.214
2010,10,6,7,50,8.785,90.244,8.169,283.799,100014.944,1.214
2010,10,6,7,55,8.356,89.222,8.023,284.028,100018.6,1.214
2010,10,6,8,0,7.945,87.915,7.882,284.217,100025.016,1.214
2010,10,6,8,5,7.132,86.915,7.605,284.495,100020.44,1.213
2010,10,6,8,10,7.138,87.101,7.608,284.641,100012.192,1.212
2010,10,6,8,15,6.233,86.036,7.278,284.751,100008.528,1.212
2010,10,6,8,20,5.949,84.553,7.156,284.931,100010.368,1.212
2010,10,6,8,25,5.714,83.783,7.055,285.023,100005.792,1.212
2010,10,6,8,30,5.685,83.954,7.043,285.117,100006.704,1.211
2010,10,6,8,35,5.831,84.585,7.107,285.3,99999.384,1.211
2010,10,6,8,40,5.97,84.756,7.168,285.407,99992.968,1.21
2010,10,6,8,45,5.742,83.426,7.071,285.514,99989.304,1.21
2010,10,6,8,50,5.789,82.059,7.092,285.709,99989.304,1.209
2010,10,6,8,55,5.822,81.921,7.107,285.84,99981.072,1.209
2010,10,6,9,0,5.974,81.806,7.174,285.975,99973.744,1.208
2010,10,6,9,5,6.289,82.344,7.312,286.164,99967.336,1.208
2010,10,6,9,10,6.546,82.927,7.415,286.265,99959.096,1.207
2010,10,6,9,15,6.721,83.141,7.476,286.344,99957.264,1.207
2010,10,6,9,20,6.523,83.476,7.409,286.472,99949.024,1.206
2010,10,6,9,25,6.394,84.195,7.36,286.564,99949.024,1.206
2010,10,6,9,30,6.265,85.327,7.305,286.671,99949.024,1.206
2010,10,6,9,35,6.41,86.239,7.37,286.854,99939.864,1.205
2010,10,6,9,40,6.776,86.332,7.501,287.003,99928.88,1.204
2010,10,6,9,45,7.074,86.014,7.605,287.137,99921.552,1.203
2010,10,6,9,50,7.071,85.783,7.605,287.308,99916.976,1.203
2010,10,6,9,55,7.05,86.173,7.599,287.424,99912.4,1.202
2010,10,6,10,0,7.348,86.403,7.702,287.531,99907.824,1.202
2010,10,6,10,5,7.531,86.617,7.766,287.678,99904.16,1.201
2010,10,6,10,10,7.28,86.931,7.681,287.775,99893.168,1.201
2010,10,6,10,15,6.957,86.694,7.571,287.876,99886.768,1.2
2010,10,6,10,20,6.741,86.508,7.498,288.013,99871.2,1.2
2010,10,6,10,25,6.693,86.903,7.483,288.117,99861.136,1.199
2010,10,6,10,30,6.841,87.557,7.534,288.224,99855.632,1.199
2010,10,6,10,35,7.103,87.793,7.626,288.355,99841.896,1.198
2010,10,6,10,40,7.091,87.458,7.623,288.453,99833.664,1.198
2010,10,6,10,45,6.707,87.359,7.492,288.538,99817.176,1.197
2010,10,6,10,50,6.23,87.338,7.309,288.651,99804.368,1.197
2010,10,6,10,55,5.763,86.992,7.107,288.746,99803.448,1.196
2010,10,6,11,0,5.304,86.393,6.909,288.844,99804.368,1.196
2010,10,6,11,5,4.809,86.063,6.695,288.956,99797.04,1.195
2010,10,6,11,10,4.491,86.085,6.558,289.06,99791.544,1.195
2010,10,6,11,15,4.404,85.767,6.521,289.164,99783.304,1.194
2010,10,6,11,20,4.395,85.569,6.518,289.283,99771.408,1.194
2010,10,6,11,25,4.4,85.635,6.521,289.378,99762.248,1.193
2010,10,6,11,30,4.538,85.124,6.582,289.475,99751.264,1.193
2010,10,6,11,35,4.677,84.415,6.643,289.576,99744.856,1.192
2010,10,6,11,40,4.724,83.844,6.665,289.674,99745.776,1.192
2010,10,6,11,45,4.694,83.767,6.653,289.765,99740.28,1.191
2010,10,6,11,50,4.594,84.097,6.61,289.851,99732.04,1.191
2010,10,6,11,55,4.508,84.135,6.573,289.918,99724.72,1.191
2010,10,6,12,0,4.5,83.75,6.57,289.976,99720.144,1.19
2010,10,6,12,5,4.45,83.277,6.549,290.034,99705.496,1.19
2010,10,6,12,10,4.371,82.904,6.515,290.08,99691.76,1.19
2010,10,6,12,15,4.383,82.662,6.521,290.128,99679.848,1.189
2010,10,6,12,20,4.445,83.206,6.549,289.817,99663.376,1.189
2010,10,6,12,25,4.36,84.002,6.512,289.854,99651.472,1.189
2010,10,6,12,30,4.134,83.667,6.415,289.909,99646.888,1.188
2010,10,6,12,35,4.083,84.354,6.393,290.302,99643.224,1.188
2010,10,6,12,40,4.321,85.76,6.497,290.366,99635.904,1.188
2010,10,6,12,45,4.531,86.661,6.588,290.406,99635.896,1.187
2010,10,6,12,50,4.72,87.001,6.671,290.424,99633.16,1.187
2010,10,6,12,55,5.085,88.143,6.83,290.427,99625.832,1.187
2010,10,6,13,0,5.049,90.12,6.814,290.424,99613.016,1.187
2010,10,6,13,5,4.493,91.158,6.573,290.424,99606.608,1.187
2010,10,6,13,10,3.721,91.208,6.198,290.479,99599.28,1.187
